distrito,numero_distrito,barrio,numero_barrio,tipo,nueva_construccion,metros2_const,n_habitaciones,n_banos,jardin,piscina,parking,precio_venta,eurosm2_distrito,eurosm2_barrio
Villaverde,District 21,San Cristóbal,Neighborhood 135,Pisos,False,64.0,3,1.0,False,False,False,76000,1188,1308.89
Villaverde,District 21,Los Ángeles,Neighborhood 132,Pisos,False,92.0,4,1.0,False,False,False,163000,1772,1796.68
Villaverde,District 21,Butarque,Neighborhood 131,Pisos,False,154.0,3,2.0,False,True,True,280000,1818,2197.8
Villaverde,District 21,Los Rosales,Neighborhood 133,Pisos,False,105.0,3,2.0,False,False,False,180000,1714,1827.79
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,70.0,2,1.0,False,False,False,128000,1829,1617.18
Villaverde,District 21,Los Ángeles,Neighborhood 132,Pisos,False,93.0,3,1.0,False,False,False,166200,1787,1796.68
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,86.0,3,1.0,False,False,False,129000,1500,1617.18
Villaverde,District 21,Los Ángeles,Neighborhood 132,Pisos,False,75.0,3,2.0,False,False,False,132000,1760,1796.68
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,85.0,3,1.0,False,False,False,135000,1588,1617.18
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,65.0,2,1.0,False,False,False,99000,1523,1617.18
Villaverde,District 21,San Cristóbal,Neighborhood 135,Pisos,False,68.0,3,1.0,False,False,False,88000,1294,1308.89
Villaverde,District 21,Los Ángeles,Neighborhood 132,Pisos,False,75.0,3,1.0,False,False,False,110000,1467,1796.68
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,83.0,2,1.0,False,False,False,146000,1759,1617.18
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,95.0,3,1.0,False,False,False,112000,1179,1617.18
Villaverde,District 21,San Cristóbal,Neighborhood 135,Pisos,False,30.0,1,1.0,False,False,False,59000,1967,1308.89
Villaverde,District 21,Butarque,Neighborhood 131,Pisos,False,53.0,1,1.0,False,True,True,146000,2755,2197.8
Villaverde,District 21,Butarque,Neighborhood 131,Áticos,False,125.0,3,3.0,False,True,False,275000,2200,2197.8
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,153.0,4,2.0,False,False,True,178000,1163,1617.18
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,86.0,3,1.0,False,False,False,129000,1500,1617.18
Villaverde,District 21,San Cristóbal,Neighborhood 135,Pisos,False,66.0,2,1.0,False,False,False,96000,1455,1308.89
Villaverde,District 21,San Cristóbal,Neighborhood 135,Pisos,False,63.0,3,1.0,False,False,False,82000,1302,1308.89
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,95.0,3,1.0,False,True,True,199000,2095,1617.18
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,65.0,2,1.0,False,False,True,232000,3569,1617.18
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,69.0,2,1.0,False,True,False,240000,3478,1617.18
Villaverde,District 21,Los Rosales,Neighborhood 133,Pisos,False,115.0,4,2.0,False,False,False,330000,2870,1827.79
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,90.0,3,2.0,False,False,True,172000,1911,1617.18
Villaverde,District 21,San Cristóbal,Neighborhood 135,Pisos,False,60.0,3,1.0,False,False,False,82260,1371,1308.89
Villaverde,District 21,Los Ángeles,Neighborhood 132,Pisos,False,65.0,2,1.0,False,False,False,109000,1677,1796.68
Villaverde,District 21,Los Ángeles,Neighborhood 132,Pisos,False,115.0,4,1.0,False,False,False,133000,1157,1796.68
Villaverde,District 21,San Cristóbal,Neighborhood 135,Pisos,False,83.0,3,2.0,False,False,False,111000,1337,1308.89
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,55.0,2,1.0,False,False,False,110000,2000,1617.18
Villaverde,District 21,Butarque,Neighborhood 131,Pisos,False,80.0,2,2.0,False,True,True,179990,2250,2197.8
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,68.0,3,1.0,False,False,False,156000,2294,1617.18
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,89.0,2,2.0,False,False,False,228000,2562,1617.18
Villaverde,District 21,San Cristóbal,Neighborhood 135,Pisos,False,61.0,3,1.0,False,False,False,89000,1459,1308.89
Villaverde,District 21,San Cristóbal,Neighborhood 135,Pisos,False,68.0,3,1.0,False,False,False,94000,1382,1308.89
Villaverde,District 21,Los Ángeles,Neighborhood 132,Pisos,False,92.0,3,2.0,False,False,False,175000,1902,1796.68
Villaverde,District 21,San Cristóbal,Neighborhood 135,Pisos,False,70.0,3,1.0,False,False,False,90000,1286,1308.89
Villaverde,District 21,Los Rosales,Neighborhood 133,Pisos,False,63.0,3,1.0,False,False,False,167000,2651,1827.79
Villaverde,District 21,Los Ángeles,Neighborhood 132,Pisos,False,57.0,3,1.0,False,False,False,96000,1684,1796.68
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,63.0,3,1.0,False,False,False,84000,1333,1617.18
Villaverde,District 21,Los Ángeles,Neighborhood 132,Pisos,False,52.0,2,1.0,False,False,False,101000,1942,1796.68
Villaverde,District 21,Los Rosales,Neighborhood 133,Pisos,False,125.0,3,2.0,False,False,True,210000,1680,1827.79
Villaverde,District 21,Butarque,Neighborhood 131,Dúplex,False,125.0,3,3.0,False,True,False,275000,2200,2197.8
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,80.0,3,1.0,False,False,False,95000,1188,1617.18
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,66.0,3,1.0,False,False,False,93000,1409,1617.18
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,95.0,2,2.0,False,False,False,154500,1626,1617.18
Villaverde,District 21,Butarque,Neighborhood 131,Pisos,False,61.0,3,1.0,False,False,False,100000,1639,2197.8
Villaverde,District 21,Los Rosales,Neighborhood 133,Pisos,False,85.0,3,1.0,False,False,True,154900,1822,1827.79
Villaverde,District 21,Los Ángeles,Neighborhood 132,Pisos,False,80.0,2,1.0,False,False,False,115000,1438,1796.68
Villaverde,District 21,Los Rosales,Neighborhood 133,Pisos,False,55.0,2,1.0,False,False,False,96000,1745,1827.79
Villaverde,District 21,San Cristóbal,Neighborhood 135,Pisos,False,60.0,2,1.0,False,False,False,95000,1583,1308.89
Villaverde,District 21,San Cristóbal,Neighborhood 135,Pisos,False,55.0,3,1.0,False,False,False,78000,1418,1308.89
Villaverde,District 21,Butarque,Neighborhood 131,Pisos,False,93.0,3,1.0,False,False,False,128500,1382,2197.8
Villaverde,District 21,Los Rosales,Neighborhood 133,Pisos,False,55.0,2,1.0,False,False,False,95000,1727,1827.79
Villaverde,District 21,San Cristóbal,Neighborhood 135,Pisos,False,82.0,3,1.0,False,False,False,83900,1023,1308.89
Villaverde,District 21,Los Rosales,Neighborhood 133,Pisos,False,53.0,2,1.0,False,False,False,96000,1811,1827.79
Villaverde,District 21,Los Rosales,Neighborhood 133,Pisos,False,58.0,2,1.0,False,False,False,118000,2034,1827.79
Villaverde,District 21,Los Rosales,Neighborhood 133,Pisos,False,70.0,2,1.0,False,False,False,202000,2886,1827.79
Villaverde,District 21,Los Rosales,Neighborhood 133,Pisos,False,47.0,1,1.0,False,False,False,144000,3064,1827.79
Villaverde,District 21,Los Rosales,Neighborhood 133,Pisos,False,64.0,2,1.0,False,False,False,98968,1546,1827.79
Villaverde,District 21,Los Rosales,Neighborhood 133,Pisos,False,50.0,2,1.0,False,False,False,105000,2100,1827.79
Villaverde,District 21,Butarque,Neighborhood 131,Dúplex,False,103.0,3,2.0,False,True,True,265000,2573,2197.8
Villaverde,District 21,Butarque,Neighborhood 131,Pisos,False,90.0,3,2.0,False,True,True,290000,3222,2197.8
Villaverde,District 21,Butarque,Neighborhood 131,Pisos,False,66.0,2,1.0,False,False,False,90000,1364,2197.8
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,70.0,2,1.0,False,False,False,75000,1071,1617.18
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,60.0,2,1.0,False,False,False,125000,2083,1617.18
Villaverde,District 21,Butarque,Neighborhood 131,Pisos,False,101.0,2,2.0,False,True,True,255000,2525,2197.8
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,55.0,2,1.0,False,False,False,96600,1756,1617.18
Villaverde,District 21,Los Ángeles,Neighborhood 132,Pisos,False,77.0,3,1.0,False,False,False,119000,1545,1796.68
Villaverde,District 21,Los Rosales,Neighborhood 133,Pisos,False,56.0,3,1.0,False,False,False,100000,1786,1827.79
Villaverde,District 21,Los Rosales,Neighborhood 133,Pisos,False,72.0,3,1.0,False,False,False,95000,1319,1827.79
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,70.0,3,1.0,False,False,False,135000,1929,1617.18
Villaverde,District 21,Los Rosales,Neighborhood 133,Pisos,False,75.0,2,2.0,False,False,False,195000,2600,1827.79
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,120.0,3,1.0,False,False,False,195000,1625,1617.18
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,91.0,2,2.0,False,True,True,215000,2363,1617.18
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,95.0,2,1.0,False,False,False,122000,1284,1617.18
Villaverde,District 21,Los Ángeles,Neighborhood 132,Pisos,False,61.0,3,1.0,False,False,False,125000,2049,1796.68
Villaverde,District 21,Los Rosales,Neighborhood 133,Pisos,False,73.0,2,1.0,False,False,False,120000,1644,1827.79
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,66.0,3,1.0,False,False,False,93000,1409,1617.18
Villaverde,District 21,Los Ángeles,Neighborhood 132,Pisos,False,68.0,2,1.0,False,False,False,125000,1838,1796.68
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,70.0,3,1.0,False,False,False,104840,1498,1617.18
Villaverde,District 21,Los Ángeles,Neighborhood 132,Pisos,False,54.0,3,1.0,False,False,False,71000,1315,1796.68
Villaverde,District 21,Los Rosales,Neighborhood 133,Pisos,False,56.0,3,1.0,False,False,False,105000,1875,1827.79
Villaverde,District 21,Los Ángeles,Neighborhood 132,Pisos,False,100.0,4,1.0,False,False,False,165000,1650,1796.68
Villaverde,District 21,Los Ángeles,Neighborhood 132,Pisos,False,125.0,4,2.0,False,False,False,173000,1384,1796.68
Villaverde,District 21,Los Ángeles,Neighborhood 132,Pisos,False,54.0,3,1.0,False,False,False,71000,1315,1796.68
Villaverde,District 21,San Cristóbal,Neighborhood 135,Pisos,False,130.0,4,2.0,False,False,False,168000,1292,1308.89
Villaverde,District 21,Los Ángeles,Neighborhood 132,Pisos,False,68.0,2,1.0,False,False,False,99900,1469,1796.68
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,85.0,3,1.0,False,False,False,128000,1506,1617.18
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,75.0,3,1.0,False,False,False,120000,1600,1617.18
Villaverde,District 21,Los Ángeles,Neighborhood 132,Pisos,False,80.0,2,1.0,False,False,False,95000,1188,1796.68
Villaverde,District 21,San Cristóbal,Neighborhood 135,Pisos,False,69.0,4,1.0,False,False,False,85900,1245,1308.89
Villaverde,District 21,Los Rosales,Neighborhood 133,Pisos,False,115.0,4,1.0,False,False,False,184900,1608,1827.79
Villaverde,District 21,San Cristóbal,Neighborhood 135,Pisos,False,70.0,3,1.0,False,False,False,142500,2036,1308.89
Villaverde,District 21,Los Ángeles,Neighborhood 132,Pisos,False,56.0,2,1.0,False,False,False,109000,1946,1796.68
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,90.0,2,1.0,False,False,False,140000,1556,1617.18
Villaverde,District 21,Los Rosales,Neighborhood 133,Pisos,False,71.0,2,1.0,False,False,False,120000,1690,1827.79
Villaverde,District 21,San Cristóbal,Neighborhood 135,Pisos,False,76.0,3,1.0,False,False,False,110000,1447,1308.89
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,114.0,4,2.0,False,False,False,299000,2623,1617.18
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,90.0,3,2.0,False,False,True,180000,2000,1617.18
Villaverde,District 21,San Cristóbal,Neighborhood 135,Pisos,False,70.0,3,1.0,False,False,False,85000,1214,1308.89
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,80.0,3,1.0,False,False,False,100000,1250,1617.18
Villaverde,District 21,Los Ángeles,Neighborhood 132,Pisos,False,96.0,4,2.0,False,False,False,170000,1771,1796.68
Villaverde,District 21,Butarque,Neighborhood 131,Pisos,False,50.0,1,1.0,False,False,False,125000,2500,2197.8
Villaverde,District 21,Los Rosales,Neighborhood 133,Pisos,False,85.0,3,2.0,False,True,True,230000,2706,1827.79
Villaverde,District 21,Butarque,Neighborhood 131,Pisos,False,90.0,3,2.0,False,True,True,300000,3333,2197.8
Villaverde,District 21,San Cristóbal,Neighborhood 135,Pisos,False,60.0,3,1.0,False,False,False,120000,2000,1308.89
Villaverde,District 21,San Andrés,Neighborhood 134,Áticos,False,90.0,2,2.0,False,True,True,240000,2667,1617.18
Villaverde,District 21,San Cristóbal,Neighborhood 135,Pisos,False,60.0,3,1.0,False,False,False,140000,2333,1308.89
Villaverde,District 21,Los Ángeles,Neighborhood 132,Pisos,False,105.0,3,2.0,False,False,False,135000,1286,1796.68
Villaverde,District 21,Butarque,Neighborhood 131,Dúplex,False,140.0,3,3.0,False,True,True,340000,2429,2197.8
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,112.0,3,2.0,False,False,False,230000,2054,1617.18
Villaverde,District 21,San Cristóbal,Neighborhood 135,Pisos,False,60.0,3,1.0,False,False,False,145000,2417,1308.89
Villaverde,District 21,Los Rosales,Neighborhood 133,Pisos,False,62.0,2,1.0,False,False,False,142450,2298,1827.79
Villaverde,District 21,San Andrés,Neighborhood 134,Casa o chalet,False,240.0,4,3.0,False,False,True,580000,2417,1617.18
Villaverde,District 21,Los Ángeles,Neighborhood 132,Pisos,False,81.0,3,1.0,False,False,False,160000,1975,1796.68
Villaverde,District 21,Los Rosales,Neighborhood 133,Pisos,False,75.0,3,1.0,False,False,True,180000,2400,1827.79
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,72.0,3,1.0,False,False,False,130000,1806,1617.18
Villaverde,District 21,Butarque,Neighborhood 131,Pisos,False,95.0,2,2.0,False,True,True,250000,2632,2197.8
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,49.0,1,1.0,False,True,True,190000,3878,1617.18
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,90.0,3,1.0,False,True,False,169000,1878,1617.18
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,78.0,2,1.0,False,False,False,168000,2154,1617.18
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,100.0,3,1.0,False,False,False,210000,2100,1617.18
Villaverde,District 21,San Cristóbal,Neighborhood 135,Pisos,False,70.0,3,1.0,False,False,False,95000,1357,1308.89
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,52.0,2,1.0,False,False,False,74800,1438,1617.18
Villaverde,District 21,San Cristóbal,Neighborhood 135,Pisos,False,56.0,3,1.0,False,False,False,78000,1393,1308.89
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,110.0,3,2.0,False,False,True,189000,1718,1617.18
Villaverde,District 21,Butarque,Neighborhood 131,Dúplex,False,115.0,3,3.0,False,False,True,245000,2130,2197.8
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,70.0,3,1.0,False,False,False,97000,1386,1617.18
Villaverde,District 21,San Cristóbal,Neighborhood 135,Pisos,False,75.0,3,1.0,False,False,False,155000,2067,1308.89
Villaverde,District 21,Los Ángeles,Neighborhood 132,Pisos,False,116.0,4,2.0,False,False,False,170000,1466,1796.68
Villaverde,District 21,Butarque,Neighborhood 131,Pisos,False,48.0,2,1.0,False,False,False,120000,2500,2197.8
Villaverde,District 21,Los Rosales,Neighborhood 133,Pisos,False,80.0,3,1.0,False,False,False,125000,1562,1827.79
Villaverde,District 21,Butarque,Neighborhood 131,Pisos,False,81.0,3,1.0,False,False,False,139500,1722,2197.8
Villaverde,District 21,Los Ángeles,Neighborhood 132,Pisos,False,95.0,4,2.0,False,False,False,198000,2084,1796.68
Villaverde,District 21,San Cristóbal,Neighborhood 135,Pisos,False,60.0,4,1.0,False,False,False,75000,1250,1308.89
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,50.0,2,1.0,False,False,False,123000,2460,1617.18
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,50.0,1,1.0,False,True,True,148000,2960,1617.18
Villaverde,District 21,San Andrés,Neighborhood 134,Casa o chalet,False,242.0,4,3.0,False,False,True,380000,1570,1617.18
Villaverde,District 21,Los Rosales,Neighborhood 133,Casa o chalet,False,166.0,3,1.0,False,False,False,300000,1807,1827.79
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,50.0,2,1.0,False,False,False,140000,2800,1617.18
Villaverde,District 21,Los Ángeles,Neighborhood 132,Pisos,False,94.0,4,1.0,False,False,False,190000,2021,1796.68
Villaverde,District 21,Los Ángeles,Neighborhood 132,Pisos,False,80.0,3,1.0,False,False,False,150000,1875,1796.68
Villaverde,District 21,Los Rosales,Neighborhood 133,Pisos,False,65.0,2,1.0,False,False,False,110000,1692,1827.79
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,105.0,3,2.0,False,False,True,190000,1810,1617.18
Villaverde,District 21,Los Ángeles,Neighborhood 132,Pisos,False,100.0,3,1.0,False,False,False,142000,1420,1796.68
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,64.0,3,1.0,False,False,False,95000,1484,1617.18
Villaverde,District 21,Los Rosales,Neighborhood 133,Pisos,False,85.0,2,2.0,False,True,False,229000,2694,1827.79
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,72.0,3,1.0,False,False,False,140000,1944,1617.18
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,92.0,3,1.0,False,False,False,119000,1293,1617.18
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,106.0,3,1.0,False,False,False,145000,1368,1617.18
Villaverde,District 21,Los Ángeles,Neighborhood 132,Pisos,False,67.0,2,1.0,False,False,False,115000,1716,1796.68
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,60.0,2,1.0,False,True,False,150000,2500,1617.18
Villaverde,District 21,Los Rosales,Neighborhood 133,Pisos,False,71.0,2,1.0,False,False,False,202000,2845,1827.79
Villaverde,District 21,Los Rosales,Neighborhood 133,Pisos,False,48.0,1,1.0,False,False,False,144000,3000,1827.79
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,60.0,2,1.0,False,False,False,120000,2000,1617.18
Villaverde,District 21,San Cristóbal,Neighborhood 135,Pisos,False,60.0,3,1.0,False,False,False,105000,1750,1308.89
Villaverde,District 21,Los Ángeles,Neighborhood 132,Pisos,False,61.0,3,1.0,False,False,False,108000,1770,1796.68
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,115.0,3,1.0,False,False,False,147000,1278,1617.18
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,55.0,2,1.0,False,False,False,95000,1727,1617.18
Villaverde,District 21,Los Rosales,Neighborhood 133,Pisos,False,65.0,3,1.0,False,False,False,99500,1531,1827.79
Villaverde,District 21,San Andrés,Neighborhood 134,Dúplex,False,118.0,3,2.0,False,False,True,179000,1517,1617.18
Villaverde,District 21,Los Rosales,Neighborhood 133,Pisos,False,54.0,3,1.0,False,False,False,91958,1703,1827.79
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,80.0,3,1.0,False,False,False,100000,1250,1617.18
Villaverde,District 21,Butarque,Neighborhood 131,Dúplex,False,147.0,4,2.0,False,True,True,340000,2313,2197.8
